'dr_no'	'date_reported'	'date_occ'	'time_occ'	'area'	'area_name'	'rd'	'crime_no'	'crime_desc'	'status'	'status_desc'	'image_no'
130805250	'30th January, 2013'	'23rd November, 2012'	1200	8	'West LA'	802	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	593
130806948	'14th March, 2013'	'23rd November, 2012'	1	8	'West LA'	837	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	13
130904895	'21st January, 2013'	'23rd November, 2012'	1500	9	'Van Nuys'	943	510	'VEHICLE - STOLEN'	'ic'	'Invest Cont'	615
130913666	'15th July, 2013'	'23rd November, 2012'	1200	9	'Van Nuys'	981	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	962
131004955	'22nd January, 2013'	'23rd November, 2012'	500	10	'West Valley'	1065	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	501
131005751	'9th February, 2013'	'23rd November, 2012'	1200	10	'West Valley'	1017	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	769
131309311	'9th April, 2013'	'23rd November, 2012'	900	13	'Newton'	1313	341	'THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD'	'ic'	'Invest Cont'	552
131404186	'3rd January, 2013'	'23rd November, 2012'	1030	14	'Pacific'	1497	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'aa'	'Adult Arrest'	705
131407209	'18th February, 2013'	'23rd November, 2012'	35	14	'Pacific'	1496	668	'EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)'	'ao'	'Adult Other'	253
131504457	'9th January, 2013'	'23rd November, 2012'	1200	15	'N Hollywood'	1503	354	'THEFT OF IDENTITY'	'ic'	'Invest Cont'	401
131504585	'12th January, 2013'	'23rd November, 2012'	1600	15	'N Hollywood'	1581	420	'THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER)'	'ic'	'Invest Cont'	881
131506348	'15th February, 2013'	'23rd November, 2012'	1200	15	'N Hollywood'	1555	440	'THEFT PLAIN - PETTY ($950 & UNDER)'	'ic'	'Invest Cont'	566
131514488	'15th July, 2013'	'23rd November, 2012'	2226	15	'N Hollywood'	1545	956	'LETTERS, LEWD'	'ic'	'Invest Cont'	-1
131705074	'24th January, 2013'	'23rd November, 2012'	1900	17	'Devonshire'	1716	745	'VANDALISM - MISDEAMEANOR ($399 OR UNDER)'	'ic'	'Invest Cont'	413
131707793	'20th March, 2013'	'23rd November, 2012'	2215	17	'Devonshire'	1781	930	'CRIMINAL THREATS - NO WEAPON DISPLAYED'	'aa'	'Adult Arrest'	420
131804274	'6th January, 2013'	'23rd November, 2012'	1400	18	'Southeast'	1801	649	'DOCUMENT FORGERY / STOLEN FELONY'	'ic'	'Invest Cont'	631
